"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,      "Avg_c"     
        9221,      0.1532442027,      -7.065052968,      -4.527848476,        -5.4603662,      -1.439649782,       -11.3697235,   4.142927299e-07,   2.047788007e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9222,      0.1532426899,      -7.065041379,      -4.527839033,      -5.460357458,      -1.439638249,      -11.36973823,   4.142927132e-07,   2.047786991e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9223,      0.1532399302,        -7.0650298,      -4.527829591,      -5.460348714,      -1.439626726,      -11.36975296,   4.142926965e-07,   2.047785976e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9224,       0.153238447,      -7.065018222,       -4.52782015,      -5.460339971,      -1.439615204,      -11.36976766,   4.142926799e-07,   2.047784961e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9225,      0.1532360897,      -7.065006633,      -4.527810707,      -5.460331227,       -1.43960367,      -11.36978235,   4.142926632e-07,   2.047783945e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9226,      0.1532320701,      -7.064995057,      -4.527801265,      -5.460322483,      -1.439592149,      -11.36979703,   4.142926465e-07,    2.04778293e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9227,      0.1532293444,      -7.064983475,      -4.527791823,       -5.46031374,      -1.439580624,       -11.3698117,   4.142926298e-07,   2.047781915e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9228,      0.1532261791,      -7.064971878,       -4.52778238,      -5.460304996,      -1.439569082,      -11.36982636,   4.142926131e-07,   2.047780899e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9229,      0.1532242931,      -7.064960313,      -4.527772939,      -5.460296252,      -1.439557573,      -11.36984101,   4.142925965e-07,   2.047779884e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9230,      0.1532228091,      -7.064948725,      -4.527763497,      -5.460287508,      -1.439546041,      -11.36985564,   4.142925798e-07,   2.047778868e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9231,      0.1532217373,      -7.064937151,      -4.527754055,      -5.460278764,      -1.439534523,      -11.36987027,   4.142925631e-07,   2.047777853e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9232,      0.1532198029,      -7.064925557,      -4.527744612,      -5.460270019,      -1.439522984,      -11.36988489,   4.142925464e-07,   2.047776837e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9233,       0.153218063,      -7.064913982,       -4.52773517,      -5.460261275,      -1.439511465,      -11.36989949,   4.142925297e-07,   2.047775822e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9234,      0.1532164283,      -7.064902397,      -4.527725728,       -5.46025253,      -1.439499936,      -11.36991408,    4.14292513e-07,   2.047774806e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9235,      0.1532139259,      -7.064890818,      -4.527716286,      -5.460243785,      -1.439488413,      -11.36992867,   4.142924963e-07,   2.047773791e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9236,      0.1532116171,      -7.064879234,      -4.527706844,       -5.46023504,      -1.439476885,      -11.36994324,   4.142924796e-07,   2.047772775e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9237,      0.1532080106,      -7.064867653,      -4.527697402,      -5.460226294,       -1.43946536,      -11.36995781,    4.14292463e-07,    2.04777176e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9238,      0.1532048813,      -7.064856065,      -4.527687959,      -5.460217548,      -1.439453828,      -11.36997236,   4.142924463e-07,   2.047770744e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9239,       0.153202743,      -7.064844492,      -4.527678517,      -5.460208803,      -1.439442311,       -11.3699869,   4.142924296e-07,   2.047769729e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9240,      0.1532025289,       -7.06483291,      -4.527669075,      -5.460200057,      -1.439430784,      -11.37000144,   4.142924129e-07,   2.047768713e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9241,      0.1532035388,      -7.064821325,      -4.527659632,       -5.46019131,      -1.439419255,      -11.37001596,   4.142923962e-07,   2.047767698e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9242,      0.1532032795,      -7.064809746,       -4.52765019,      -5.460182564,      -1.439407732,      -11.37003047,   4.142923795e-07,   2.047766682e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9243,      0.1532023991,      -7.064798162,      -4.527640748,      -5.460173817,      -1.439396204,      -11.37004498,   4.142923628e-07,   2.047765666e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9244,      0.1531989687,      -7.064786582,      -4.527631305,       -5.46016507,      -1.439384681,      -11.37005947,   4.142923461e-07,   2.047764651e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9245,      0.1531977608,      -7.064775001,      -4.527621863,      -5.460156323,      -1.439373155,      -11.37007395,   4.142923294e-07,   2.047763635e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9246,      0.1531982415,      -7.064763424,      -4.527612421,      -5.460147576,      -1.439361634,      -11.37008843,   4.142923127e-07,    2.04776262e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9247,        0.15319781,      -7.064751834,      -4.527602978,      -5.460138829,        -1.4393501,      -11.37010289,    4.14292296e-07,   2.047761604e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9248,      0.1531963501,       -7.06474025,      -4.527593535,      -5.460130082,      -1.439338571,      -11.37011734,   4.142922793e-07,   2.047760588e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9249,      0.1531959659,      -7.064728675,      -4.527584093,      -5.460121334,      -1.439327053,      -11.37013179,   4.142922626e-07,   2.047759572e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9250,      0.1531932539,      -7.064717091,       -4.52757465,      -5.460112586,      -1.439315525,      -11.37014622,   4.142922459e-07,   2.047758557e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9251,      0.1531922653,       -7.06470551,      -4.527565208,      -5.460103838,      -1.439303999,      -11.37016064,   4.142922292e-07,   2.047757541e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9252,      0.1531895392,      -7.064693927,      -4.527555765,       -5.46009509,      -1.439292473,      -11.37017506,   4.142922125e-07,   2.047756525e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9253,      0.1531880627,      -7.064682343,      -4.527546322,      -5.460086342,      -1.439280945,      -11.37018946,   4.142921958e-07,    2.04775551e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9254,      0.1531868733,      -7.064670761,      -4.527536879,      -5.460077594,      -1.439269418,      -11.37020385,   4.142921791e-07,   2.047754494e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9255,      0.1531841807,      -7.064659184,      -4.527527437,      -5.460068845,      -1.439257897,      -11.37021824,   4.142921624e-07,   2.047753478e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9256,       0.153180738,      -7.064647599,      -4.527517994,      -5.460060097,      -1.439246369,      -11.37023261,   4.142921457e-07,   2.047752462e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9257,      0.1531777807,      -7.064636018,      -4.527508551,      -5.460051348,      -1.439234844,      -11.37024697,    4.14292129e-07,   2.047751446e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9258,      0.1531764967,      -7.064624431,      -4.527499108,        -5.4600426,      -1.439223312,      -11.37026133,   4.142921123e-07,    2.04775043e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9259,      0.1531729925,      -7.064612849,      -4.527489665,      -5.460033851,      -1.439211787,      -11.37027567,   4.142920955e-07,   2.047749415e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9260,      0.1531725242,      -7.064601274,      -4.527480223,      -5.460025102,      -1.439200268,         -11.37029,   4.142920788e-07,   2.047748399e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9261,      0.1531717314,      -7.064589682,       -4.52747078,      -5.460016353,      -1.439188732,      -11.37030433,   4.142920621e-07,   2.047747383e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9262,      0.1531695877,      -7.064578105,      -4.527461337,      -5.460007603,      -1.439177211,      -11.37031864,   4.142920454e-07,   2.047746367e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9263,       0.153166949,      -7.064566513,      -4.527451894,      -5.459998854,      -1.439165675,      -11.37033294,   4.142920287e-07,   2.047745351e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9264,      0.1531643019,      -7.064554936,      -4.527442451,      -5.459990105,      -1.439154154,      -11.37034724,    4.14292012e-07,   2.047744335e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9265,      0.1531619136,      -7.064543366,      -4.527433009,      -5.459981355,       -1.43914264,      -11.37036152,   4.142919953e-07,   2.047743319e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9266,      0.1531588534,      -7.064531764,      -4.527423565,      -5.459972605,      -1.439131094,      -11.37037579,   4.142919786e-07,   2.047742303e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9267,      0.1531579193,      -7.064520185,      -4.527414123,      -5.459963855,      -1.439119571,      -11.37039006,   4.142919618e-07,   2.047741287e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9268,      0.1531544499,      -7.064508596,      -4.527404679,      -5.459955105,      -1.439108039,      -11.37040431,   4.142919451e-07,   2.047740271e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
        9269,      0.1531531082,      -7.064497024,      -4.527395237,      -5.459946355,      -1.439096522,      -11.37041855,   4.142919284e-07,   2.047739255e-05,       32.18863568,       32.18863568,       32.18863568,       458.4520931
