"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        1539,      -6.142988534,      -3.481453836,      -3.749169359,     -0.6989171545,      -8.197578013
          0,           0,        1540,      -6.148857416,      -3.481350164,      -3.752824439,     -0.7043922605,       -8.19704309
          0,           0,        1541,      -6.155243397,      -3.481327466,      -3.755985781,     -0.7103770399,      -8.196492227
          0,           0,        1542,      -6.162165529,      -3.481399896,      -3.758618363,     -0.7168544781,      -8.195925931
          0,           0,        1543,      -6.169576313,       -3.48157668,      -3.760720674,     -0.7238148128,      -8.195344383
          0,           0,        1544,      -6.177489789,       -3.48187449,      -3.762278486,     -0.7312347877,      -8.194747587
          0,           0,        1545,      -6.185845099,      -3.482307723,      -3.763312155,     -0.7391011902,      -8.194135741
          0,           0,        1546,       -6.19464931,      -3.482875489,      -3.763841546,      -0.747363219,      -8.193509094
          0,           0,        1547,      -6.203829975,      -3.483586484,      -3.763918719,     -0.7559987334,      -8.192867946
          0,           0,        1548,      -6.213359362,      -3.484439876,      -3.763582152,     -0.7649400821,      -8.192212531
          0,           0,        1549,      -6.223140524,      -3.485442313,      -3.762885044,     -0.7741477531,      -8.191542983
          0,           0,        1550,      -6.233152428,      -3.486601481,      -3.761873644,     -0.7835514501,      -8.190859567
          0,           0,        1551,      -6.243278923,      -3.487916513,      -3.760612167,      -0.793088464,      -8.190161823
          0,           0,        1552,      -6.253479425,      -3.489386453,      -3.759153629,     -0.8026634037,      -8.189450215
          0,           0,        1553,      -6.263606614,      -3.491006269,      -3.757560187,     -0.8121895935,      -8.188724982
          0,           0,        1554,      -6.273602108,      -3.492772472,      -3.755885065,     -0.8215499358,      -8.187986467
          0,           0,        1555,      -6.283295092,      -3.494677956,      -3.754197438,     -0.8306469347,      -8.187234791
          0,           0,        1556,      -6.292640913,      -3.496716212,      -3.752537779,     -0.8393674461,      -8.186470201
          0,           0,        1557,      -6.301435222,      -3.498869893,       -3.75096212,     -0.8475849724,      -8.185692949
          0,           0,        1558,      -6.309588238,      -3.501122028,      -3.749510047,     -0.8551558836,      -8.184903065
          0,           0,        1559,      -6.316919895,      -3.503455245,      -3.748222186,     -0.8619749052,       -8.18410087
          0,           0,        1560,      -6.323421302,      -3.505855187,      -3.747126324,     -0.8679432095,      -8.183286398
          0,           0,        1561,      -6.328902081,      -3.508299844,      -3.746262386,     -0.8729719767,      -8.182459894
          0,           0,        1562,      -6.333396184,      -3.510771816,      -3.745644076,     -0.8769963057,      -8.181621873
          0,           0,        1563,      -6.336759635,      -3.513243178,      -3.745297275,      -0.879975264,      -8.180772474
          0,           0,        1564,      -6.339055108,      -3.515698104,      -3.745226838,     -0.8818919354,       -8.17991197
          0,           0,        1565,      -6.340198503,      -3.518102626,      -3.745431033,     -0.8827386517,      -8.179040575
          0,           0,        1566,      -6.340306498,      -3.520423561,       -3.74590419,     -0.8825435371,       -8.17815831
          0,           0,        1567,      -6.339374115,       -3.52263566,      -3.746661344,     -0.8813822194,      -8.177265207
          0,           0,        1568,      -6.337637082,      -3.524727253,      -3.747677903,     -0.8793713917,      -8.176361787
          0,           0,        1569,      -6.335023571,      -3.526649813,      -3.748978055,     -0.8765806797,      -8.175447579
          0,           0,        1570,      -6.331855819,      -3.528405741,      -3.750526521,     -0.8731791097,      -8.174523214
          0,           0,        1571,      -6.328121857,      -3.529974914,      -3.752325596,     -0.8692553714,      -8.173589499
          0,           0,        1572,      -6.323993848,      -3.531327156,      -3.754341277,     -0.8649046854,      -8.172646629
          0,           0,        1573,      -6.319504823,      -3.532441104,      -3.756541465,     -0.8602435464,      -8.171694893
          0,           0,        1574,      -6.314861699,      -3.533299239,       -3.75889854,     -0.8553844767,      -8.170734477
          0,           0,        1575,       -6.31008289,      -3.533889152,      -3.761408916,     -0.8504297036,      -8.169765541
          0,           0,        1576,       -6.30534355,      -3.534216146,      -3.764026536,      -0.845480805,      -8.168788297
          0,           0,        1577,      -6.300643158,      -3.534279348,      -3.766712603,     -0.8406121268,      -8.167802629
          0,           0,        1578,      -6.296130822,       -3.53408373,      -3.769421394,     -0.8358958974,      -8.166809348
          0,           0,        1579,      -6.291787791,      -3.533634936,      -3.772119021,     -0.8313893985,      -8.165808651
          0,           0,        1580,      -6.287743772,       -3.53294704,       -3.77475922,     -0.8271504042,      -8.164800677
          0,           0,        1581,      -6.283953034,      -3.532031757,      -3.777313302,     -0.8232064792,      -8.163785564
          0,           0,        1582,      -6.280532369,      -3.530908731,      -3.779736502,     -0.8196067347,      -8.162763586
          0,           0,        1583,       -6.27741898,      -3.529602078,      -3.781997162,     -0.8163634368,      -8.161734911
          0,           0,        1584,      -6.274704648,      -3.528141323,      -3.784049013,     -0.8135054711,      -8.160699779
          0,           0,        1585,      -6.272315091,      -3.526548331,      -3.785871778,     -0.8110285762,      -8.159658356
          0,           0,        1586,      -6.270326528,      -3.524850816,      -3.787436248,     -0.8089485235,      -8.158610837
          0,           0,        1587,      -6.268657075,      -3.523074486,      -3.788740305,     -0.8072530473,      -8.157557446
          0,           0,        1588,      -6.267374736,      -3.521246418,      -3.789762208,     -0.8059502431,       -8.15649827
          0,           0,        1589,      -6.266382608,      -3.519394788,      -3.790503216,      -0.805011253,      -8.155433609
          0,           0,        1590,       -6.26573831,      -3.517547927,      -3.790952087,     -0.8044355602,      -8.154363726
          0,           0,        1591,      -6.265344736,      -3.515728327,      -3.791125778,     -0.8041934542,      -8.153288732
          0,           0,        1592,      -6.265244782,      -3.513961343,      -3.791027046,     -0.8042714274,      -8.152208849
          0,           0,        1593,       -6.26533142,      -3.512268712,      -3.790681158,     -0.8046303633,      -8.151124141
          0,           0,        1594,      -6.265643002,      -3.510671648,       -3.79010223,      -0.805251187,      -8.150034756
          0,           0,        1595,      -6.266067984,      -3.509187756,      -3.789325626,     -0.8060883784,      -8.148940866
          0,           0,        1596,      -6.266634946,       -3.50783372,      -3.788371615,     -0.8071125433,      -8.147842685
          0,           0,        1597,      -6.267227488,      -3.506622063,      -3.787284857,     -0.8082714092,      -8.146740224
          0,           0,        1598,      -6.267874764,      -3.505568043,       -3.78608543,     -0.8095351311,      -8.145633695
          0,           0,        1599,      -6.268460943,      -3.504681594,       -3.78481775,     -0.8108478071,      -8.144523229
          0,           0,        1600,      -6.268997343,      -3.503960741,      -3.783514047,     -0.8121603067,      -8.143408829
          0,           0,        1601,      -6.269394258,      -3.503421144,      -3.782211583,     -0.8134366178,      -8.142290829
          0,           0,        1602,       -6.26967851,      -3.503067487,      -3.780933596,     -0.8146406462,      -8.141169463
          0,           0,        1603,      -6.269728388,      -3.502894422,      -3.779725224,     -0.8157050885,      -8.140044907
          0,           0,        1604,      -6.269580595,      -3.502900287,      -3.778601638,     -0.8165974767,      -8.138917186
